nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
15826965,"2018년 7월 서울시본청_시민소통기획관_도시브랜드담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15826965,서울시본청,시민소통기획관,도시브랜드담당관,,,2018,7,,,,"시민소통기획관 도시브랜드담당관","2018-07-11 12:14","참맛순대국(서울 중구 을지로1길 34)","아이서울유 프렌즈 사업 추진 관련 협의","도시브랜드담당관 외2",카드,30000
15826965,"2018년 7월 서울시본청_시민소통기획관_도시브랜드담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15826965,서울시본청,시민소통기획관,도시브랜드담당관,,,2018,7,,,,"시민소통기획관 도시브랜드담당관","2018-07-06 12:17","포베이무교점(서울 중구 무교동)","세계 유력 언론 홍보 사업 추진 관련 협의","도시브랜드담당관 외4",카드,50500
15826966,"2018년 7월 사업소_상수도사업본부_강서수도사업소_요금과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826966,사업소,상수도사업본부,강서수도사업소,요금과,,2018,7,,,,"강서수도사업소 요금과","2018-07-23 12:15","맛고을 (양천구 신정동)","직원결겨 간담회","요금과장 외 3명",카드,31000
15826966,"2018년 7월 사업소_상수도사업본부_강서수도사업소_요금과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826966,사업소,상수도사업본부,강서수도사업소,요금과,,2018,7,,,,"강서수도사업소 요금과","2018-07-19 12:11","육대상 (양천구 신정동)","직원결겨 간담회","요금과장 외 15명",카드,128000
15826967,"2018년 7월 사업소_서울기록원_운영지원과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826967,사업소,서울기록원,운영지원과,,,2018,7,,,,"서울기록원 보존서비스과","2018-07-31 20:48","옛날농장(서울 중구 퇴계로 222-1)","서울기록원 개관 전시 시장보고 및 지시사항 검토 회의 후 저녁식사","서울기록원장외 10명",카드,349000
15826967,"2018년 7월 사업소_서울기록원_운영지원과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826967,사업소,서울기록원,운영지원과,,,2018,7,,,,"서울기록원 운영지원과","2018-07-31 12:33","남산산채집(서울 중구 예장동 8-16)","디지털아카이브 구축사업 중간보고회 참석자 식사","서울기록원장외 5명",카드,54900
15826967,"2018년 7월 사업소_서울기록원_운영지원과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826967,사업소,서울기록원,운영지원과,,,2018,7,,,,"서울기록원 보존서비스과","2018-07-31 09:29",gs25남산필동점,"디지털아카이브 구축사업 중간보고 관련 다과 구입","서울기록원장외 19명",카드,34000
15826967,"2018년 7월 사업소_서울기록원_운영지원과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826967,사업소,서울기록원,운영지원과,,,2018,7,,,,"서울기록원 운영지원과","2018-07-25 14:38","㈜더불어함께숲(서울 중구 퇴계로 26가길 6)","RFID시스템 구축 사업 제안형가 관련 다과 구입","제안서 평가위원 9명",카드,37500
15826967,"2018년 7월 사업소_서울기록원_운영지원과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826967,사업소,서울기록원,운영지원과,,,2018,7,,,,"서울기록원 운영지원과","2018-07-23 20:19","불광설주식회사(서울 은평구 불광동 281-83)","서울기록원 공사 현장 보고 후 식사","서울기록원장외 9명",카드,290000
15826967,"2018년 7월 사업소_서울기록원_운영지원과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826967,사업소,서울기록원,운영지원과,,,2018,7,,,,"서울기록원 운영지원과","2018-07-23 16:36","이피쿱(서울은평구 통일로 684)","서울기록원 공사 현장 보고 관련 음료 구입","서울기록원장외 7명",카드,24000
15826967,"2018년 7월 사업소_서울기록원_운영지원과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826967,사업소,서울기록원,운영지원과,,,2018,7,,,,"서울기록원 운영지원과","2018-07-23 16:00","GS25 녹번점(서울 은평구 통일로 685)","서울기록원 공사 현장 보고 관련 다과 구입","서울기록원장외 9명",카드,23000
15826967,"2018년 7월 사업소_서울기록원_운영지원과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826967,사업소,서울기록원,운영지원과,,,2018,7,,,,"서울기록원 운영지원과","2018-07-19 08:56",㈜신세계페이먼츠_이마트몰,"서울기록원 직원 다과 구입","서울기록원 직원 20명",카드,99320
15826967,"2018년 7월 사업소_서울기록원_운영지원과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826967,사업소,서울기록원,운영지원과,,,2018,7,,,,"서울기록원 운영지원과","2018-07-11 13:09","FC외식 프레스센터프레스클(서울 중구 세종대로 124)","서울기록원 운영관련 유관부서 업무협의","서울기록원장외 3명",카드,34800
15826967,"2018년 7월 사업소_서울기록원_운영지원과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826967,사업소,서울기록원,운영지원과,,,2018,7,,,,"서울기록원 보존서비스과","2018-07-10 20:48","㈜태맥을지점(서울 중구 을지로3길 34)","전시콘텐츠 자문회의 식사","보존서비스과장외 6명",카드,219100
15826967,"2018년 7월 사업소_서울기록원_운영지원과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826967,사업소,서울기록원,운영지원과,,,2018,7,,,,"서울기록원 운영지원과","2018-07-05 12:40",㈜신세계페이먼츠_이마트몰,"서울기록원 직원 다과 구입","서울기록원 직원 20명",카드,96000
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-07-23 19:00","부민옥 (중구 다동길 24-12)","WHO 아시아 환경보건센터 유치 추진 간담회","생활보건과장, 환경보건팀장, 감염병대응팀장 등 6명",카드,110000
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-07-16 19:00","고려보쌈 (중구 세종대로 20 23)","2019년 세출예산 편성 관련 간담회","생활보건과장, 감염병정책팀장, 주무관 등 7명",카드,90000
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-07-12 19:00","돈수백 (중구 남대문로9길 40)","공중화장실 남녀 분리사업 추진 업무협의 간담회","생활보건과장, 여성정책담당관 등 4명",카드,100000
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-07-10 19:00","새마을식당 (중구 세종대로 20길 19)","부서현안업무 추진 간담회","생활보건과장, 환경보건팀장 등 8명",카드,148000
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-07-10 12:00","열빈 (중구 태평로1가, 태성빌딩 103호)","자치구 보건소장 업무협의 간담회","생활보건과장, 서대문구보건소장 등 6명",카드,70000
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-07-05 12:00","미소면가 (중구 다동길 21)","부서현안업무 추진 간담회","생활보건과장, 환경보건팀장 등 8명",카드,60000
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-07-04 19:00","바다일번지 회동 (중구 남대문로9길 16)","도심 유충구제 등 방역사업 추진 간담회","생활보건과장, (사)한국방역협회 서울지회장 등 4명",카드,102000
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-06-15 14:45","세븐일레븐시립서북병원점 (은평구 갈현로7길 49)","2018년 감염병 대응훈련 관련 간담회","생활보건과장, 감염병대응팀 사무관 등 3명",카드,12000
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-06-29 19:00","대성골뱅이 (중구 을지로1길 47)","부서현안업무 추진 간담회","생활보건과장, 감염병정책팀장 등 4명",카드,82000
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-06-26 12:00","청송면옥 (서대문구 연희맛로 6)","숙박업소 위생관리 및 실태파악 간담회","생활보건과장, 숙박업중앙회장 등 7명",카드,100000
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-06-14 12:00","도미노피자 (서대문구 냉천동 232)","부서현안업무 추진 간담회","생활보건과장, 감염병관리팀장 등 직원 28명",카드,82220
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-06-22 19:00","다한우 (중구 남대문로1길 51)","학원 결핵환자 발생관련 대책회의","생활보건과장, 강남구보건소 감염병관리팀장 등 8명",카드,164200
15826968,"2018년 7월 서울시본청_시민건강국_생활보건과 업무추진비 내역",http://opengov.seoul.go.kr/public/15826968,서울시본청,시민건강국,생활보건과,,,2018,7,,,,"시민건강국 생활보건과","2018-06-14 19:00","주식회사 다한우 (중구 남대문로1길 51)","의료기관 감염병 관리협의 간담회","생활보건과장, 미즈메디병원 부원장 등 7명",카드,175900
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서  가락안전센터","2018-07-17 12:12",용장어(송파대로32길15),"의용소방대와협력강화 등간담회","센터장등 5명",카드,108000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서  가락안전센터","2018-07-18 18:00",한영(가락몰2층),"직원 간 소통 및 현장활동안전에 관한 토론","3팀 및 1팀",카드,435000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 종합운동장 안전센터","2018-07-23 01:25","잠실유황오리점 (송파구 잠실동)","직원간 친목도모 및  의사소통 등을 위한  간담회 실시함","진압2팀장 소방위 유범수 등 2,3팀 직원18명",카드,400000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 종합운동장 안전센터","2018-07-17 19:35","잠실유황오리점 (송파구 잠실동)","의용소방대 정기교육, 봉사활동사항 등 격려와, 소통과 화합의 시간을 갖고자 운동장 지역대원과의 간담회 실시함","센터장 소방경 김정협 외 의용소방대 지대장 이춘연 등10명",카드,108000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 잠실안전센터","2018-07-31 18:10","가장맛있는족발 (송파구 삼학사로 83)","2018년 7월중 잠실119안전센터 1,2팀직원 간담회 개회","1팀장 권오훈 등 22명",카드,420000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 잠실안전센터","2018-07-26 18:30","형제짬뽕(송파구 삼전로10길 68)","2018년 7월중 의용소방대 애로사항 청취 및 소통","센터장 양동영 외 의용소방대원 7명",카드,108000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 방이안전센터","2018-07-26 20:41","가야촌유황오리(강동구 풍성로56길 50)","안전센터 안전사고 방지 및 직원 사기진작을 위한 단합 간담회 개최","소방위 주대식 등 17명",카드,405000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 방이안전센터","2018-07-17 12:44",샘밭막국수(성내동449-17),"인사이동직원 등  격려,간담회","소방위 신학철 등5명",카드,108000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서   거여안전센터","2018-07-19 12:40","채선당 거여점 (오금로 512)","정기인사이동자들에 대한 간담회","센터장외 7명",카드,108000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서   거여안전센터","2018-07-19 20:26","우맥원 (성내천로 53)","직원들의 안전사고 방지 및 친목도모를 위한 간담회","2팀장외 16명",카드,400000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서  재난관리과","2018-07-16 12:47","송파대박식장 (문정로 529)","직원격려 간담회 개최 및 업무추진비지급","소방령 김연출 등 8명",카드,175000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 예방과","2018-07-27 18:30","㈜어니스트초이스정직한고기총각 (송파구 위례성대로 202)","7월중 예방과 직원격려 간담회 실시","소방령 박충건 등 23명",카드,700000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 소방행정과","2018-07-31 16:37","원할인마트 (송파구 마천로 241)","부속실 운영에 필요한 탕비물품 구매","부속실 방문객 응대",카드,112000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 소방행정과","2018-07-19 19:34","필녀의한정식 (송파구 동남로 308)","부서내 홍보 업무 협조에 관한 사항 및 언론 취재 시 대응 방안에 관한 사항 및 송파소방서 홍보 업무 추진에 관한 사항 간담회","홍보팀장 박영기 등 10명",카드,300000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 소방행정과","2018-07-31 16:40","원할인마트 (송파구 마천로 241)","공무직 격려 탕비물품 구매","공무직 남창현 등 5명",카드,100000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 소방행정과","2018-07-03 20:50","스테이지28 (강동구 아리수로61길 105)","소방행정과 직원 개인의 고충사항 등 대화의 장 마련 간담회","소방행정과장 이미자 등 20명",카드,520500
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 소방행정과","2018-07-26 09:04","㈜한국문화진흥 (강남구 강남대로 503-5 2층)","7월 생일자 정원가산업무 추진비","소방령 정윤교 등 27명",카드,488160
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 소방행정과","2018-07-11 12:29","어전 (송파구오금로 59길 4)","고가사다리차(마지루스) 담당자 교육 및 as 관련 간담회","소방서장 이정희 등 6명",카드,120000
15827506,"2018년 7월 소방재난본부(소방서)_송파소방서 업무추진비 내역",http://opengov.seoul.go.kr/public/15827506,소방재난본부(소방서),송파소방서,소방행정과,,,2018,7,,,,"송파소방서 소방행정과","2018-07-05 12:27","서울시립대 학생회관1층 (동대문구 서울시립대로 163)","119소방동요대회의 원활한 행사운영을 통한 소방조직 전반에 대한 긍정적인 이미지 제고 및 홍보 추진 간담회","소방행정과장 이미자 등 6명",카드,132000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-31 12:18","참숯골                 (중구 무교로 16)","통합민원처리창구 화요근무제 운영활성화관련 간담회 비용","시민봉사담당관 등 4명",카드,68000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-27 12:16","창고43                  (중구 무교로21)","하반기 주말데이트 추진일정 관련 간담회 비용","시민봉사담당관 등 6명",카드,68000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-20 00:00","주플라워            (종로구 종로1가 24)","부서 전출직원 격려용 물품 구입비 지급","이OO 과장 외 1명",카드,80000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-19 19:03","목포세발낙지          (중구 남대문로 9길 20)","서울연구원과의 솔루션포럼 운영방안 마련관련 간담회 비용","시민봉사담당관 등 5명",카드,80000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-20 12:14","왕비집                   (중구 무교로19)","응답소 민원통계 대시민 공개추진과 관련한 간담회 비용","시민봉사담당관 등 9명",카드,108000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-23 17:14","행복플러스 시청점(중구 세종대로 110)","열린민원실 휴게공간 정비관련 간담회 비용","시민봉사담당관 등 5명",카드,27800
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-24 12:26","남포면옥                 (중구 다동 125)","민원응대요령 제작 및 배부관련 간담회 비용","시민봉사담당관 등 4명",카드,51000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-25 12:27","뜸팡이와묵은지(동대문구 신설동 96-33)","120다산콜재단 시스템구축 추진현황 점검관련 간담회 비용","시민봉사담당관 등 6명",카드,60000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-25 12:25","커피투데이           (동대문구 천호대로 4길)","120다산콜재단 시스템구축 추진현황 점검관련 간담회 비용(차류)","시민봉사담당관 등 6명",카드,15000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-26 12:54","동원참치                  (중구 세종대로22길 16)","2019년도 120재단 예산편성관련 간담회 비용","시민봉사담당관 등 4명",카드,64000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-17 09:04",(주)한국문화진흥,"2018년도 5~7월 생일직원 문화상품권 지급","이OO 주무관 등 8명",카드,72320
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-13 12:44","FC외식 프레스센터프레스콜              (중구 태평로1가 25)","120다산콜재단 2019년도 예산안 편성관련 간담회 비용","시민봉사담당관 등 7명",카드,140800
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-17 09:04","(주)한국문화진흥   (신사동 503-5)","2018년도 5~7월 생일직원 문화상품권 지급","이OO 주무관 등 8명",카드,72320
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-12 12:19","산채향                 (중구 청계천로8)","'정책공유 해외 협력국 (필리핀)' 워크숍의 응답소시스템 설명회 관련 간담회 비용","시민봉사담당관 등 3명",카드,59000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-10 11:53","그레뱅코리아      (중구 을지로 23)","120다산콜재단 시민만족도 조사관련 간담회 비용","시민봉사담당관 등 7명",카드,157000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-06 15:48","행복한베이커리와카페                  (서초구 남부순화로340길)","민원서비스 개선방안 마련 관련 서울연구원 간담회 비용","시민봉사담당관 등 5명",카드,18660
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-06 12:49","띤띤 에스에프씨(중구 세종대로 136)","민원서비스 이러닝 교육컨텐츠 개발관련 간담회 비용","민원기획팀장 등 4명",카드,52000
15827507,"2018년 7월 서울시본청_시민소통기획관_시민봉사담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827507,서울시본청,시민소통기획관,시민봉사담당관,,,2018,7,,,,시민봉사담당관,"2018-07-05 12:20","갈치와고갈비     (동대문구 천호대로 15-9)","120다산콜재단 시민만족도 조사관련 간담회 비용","시민봉사담당관 등 11명",카드,107000
15827508,"2018년 7월 서울시본청_일자리노동정책관_사회적경제담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827508,서울시본청,일자리노동정책관,사회적경제담당관,,,2018,7,,,,"일자리노동정책관 사회적경제담당관","2018-07-25 12:26","본도시락(중구 세종대로 66-5)","사회적경제 관련 도시분과위원회 관계자 간담회비 지급","사회적경제담당관 등 12명",카드,130800
15827508,"2018년 7월 서울시본청_일자리노동정책관_사회적경제담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827508,서울시본청,일자리노동정책관,사회적경제담당관,,,2018,7,,,,"일자리노동정책관 사회적경제담당관","2018-07-24 21:39","더후라이팬(중구 남대문로 9길 40)","사회적경제 조직활성화 관련 관계자 간담회비 지급","사회적경제담당관 등 7명",카드,69200
15827508,"2018년 7월 서울시본청_일자리노동정책관_사회적경제담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827508,서울시본청,일자리노동정책관,사회적경제담당관,,,2018,7,,,,"일자리노동정책관 사회적경제담당관","2018-07-19 21:19","피자살바토레쿠오모(중구 명동길7 13)","사회적경제 일자리창출을 위한 관계자 간담회비 지급","일자리노동정책관 등 5명",카드,100500
15827508,"2018년 7월 서울시본청_일자리노동정책관_사회적경제담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827508,서울시본청,일자리노동정책관,사회적경제담당관,,,2018,7,,,,"일자리노동정책관 사회적경제담당관","2018-07-19 12:26","곰국시집(중구 무교동12-1)","사회적경제 특구조성 관련 관계자 간담회비 지급","사회적경제담당관 등 4명",카드,72000
15827508,"2018년 7월 서울시본청_일자리노동정책관_사회적경제담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827508,서울시본청,일자리노동정책관,사회적경제담당관,,,2018,7,,,,"일자리노동정책관 사회적경제담당관","2018-07-18 12:29","오륙도(중구 다동 129)","공공구매 활성화 및 아시아 청년 국제포럼 관련 관계자 간담회비 지급","일자리노동정책관 등 5명",카드,95000
15827508,"2018년 7월 서울시본청_일자리노동정책관_사회적경제담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827508,서울시본청,일자리노동정책관,사회적경제담당관,,,2018,7,,,,"일자리노동정책관 사회적경제담당관","2018-07-13 12:20","닥터로빈(중구 세종대로 20길 23)","마을기업 육성을 위한 관계자 간담회비 지급","일자리노동정책관 등 5명",카드,93570
15827508,"2018년 7월 서울시본청_일자리노동정책관_사회적경제담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827508,서울시본청,일자리노동정책관,사회적경제담당관,,,2018,7,,,,"일자리노동정책관 사회적경제담당관","2018-07-12 11:58","명동칼국수(중구 을지로 지하 12)","사회적기업 지원을 위한 관계자 간담회비 지급","사회적경제담당관 등 4명",카드,38500
15827508,"2018년 7월 서울시본청_일자리노동정책관_사회적경제담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827508,서울시본청,일자리노동정책관,사회적경제담당관,,,2018,7,,,,"일자리노동정책관 사회적경제담당관","2018-07-12 21:55","영덕회식당(중구 무교동 1)","사회적경제 인식제고 및 활성화를 위한 간담회비 지급","사회적경제담당관 등 4명",카드,48000
15827508,"2018년 7월 서울시본청_일자리노동정책관_사회적경제담당관 업무추진비 내역",http://opengov.seoul.go.kr/public/15827508,서울시본청,일자리노동정책관,사회적경제담당관,,,2018,7,,,,"일자리노동정책관 사회적경제담당관","2018-07-11 20:29","마노디셰프(중구 명동길 26)","사회적경제 주간행사 개최 관련 직원격려 간담회비 지급","일자리노동정책관 등 12명",카드,326800
